"product_handle","product_id","rating","author","body","created_at","photo_url","verified_purchase","reply","replied_at"
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Charles V. D. L.","I use it as a chair in front of my gaming PC.
The color is natural white, so it blends in with the room, is stylish, and is comfortable to sit on, so there is no strain on your lower back and you won't get tired even when playing games for a long time.","2026-04-30","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Christina V. D. H.","I use ErgoHuman in my study, but I bought it for use in the office. The product has a good texture and is comfortable to sit on. I thought it would be a great bargain if I could get it for this amount of money. There was a slight problem during assembly and I was in trouble, but the support staff responded quickly and resolved the issue right away. There are many concerns about these products in terms of support, but they are solid here. There are other people who want it at the office, so I think I'll arrange the same thing the next time I buy it.","2026-04-30","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Charlotte D.","Purchased as a work chair at work.
The head part feels good. It would have been better if the lower back was a little higher, but it feels pretty good.
The entire structure has a mesh structure, so there doesn't seem to be any heat buildup. It's also comfortable to sit on.
Number one, it's best to recline while taking a nap. I can sleep well for about 20 minutes.
Assembly takes about 40 minutes. An electric screwdriver was also prepared, but it was assembled without using it.
Assembly drawings are illustrations only. Well, there was no problem. In one place, the armrest cap is attached from the beginning, so removing it may take a bit of a trick.
But I was able to pick it up easily.
I wonder if installing the seat and back parts, which everyone is struggling with, will be difficult alone. I built it by using a dining table","2026-04-29","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","QuakeStrike","This is my second Sihoo chair, the first being the M57 (already assembled). I wanted to try this Sihoo B100 chair for a bit now, and it is becoming a positive experience. As someone petite, I was especially happy with the height adjustment, it's easy to get into a position where my feet sit flat on the floor and everything feels properly aligned and comfortable.

The chair itself feels supportive and well-designed, with a breathable back and enough adjustability to make long sitting sessions much more comfortable. Another big plus for me was the assembly. As a first-timer, I was a little nervous, but I managed to put it together in under two hours without any issues by following the instructions step by step.

Overall, it's a great ergonomic chair that's comfortable, adjustable, and beginner-friendly to set up. I'd definitely recommend it, especially for smaller users looking for a good fit.","2026-04-25","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/d7289da8-a996-41e0-90c2-d4c6f755b972.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/44ea65ed-2a74-463d-9df8-752777fc9728.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","OnslaughtVibe","I am very happy with my purchase.
I thank the seller who helped me after my mistake: I had chosen the color gray by accident, but I wanted black, and he kindly corrected the order before shipping.

The chair is very good, there is a big difference compared to the plastic chair I used before.
I recommend.","2026-04-24","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/ccbe5228-9850-4738-8805-84e0fe9e5fd4.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f8c3b992-952a-4bca-9b6c-4bc45f1ff919.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","Christopher D.","I bought it at a time sale.
The screws have quite a few screw locks attached from the beginning, so I think it's pretty difficult with the included wrench. I was able to handle it with my ratchet.
One point, built-in gear with elbow rest? The installation was assembled by mistake, so I took it apart myself and reassembled it. This was also so tightly closed that it was impossible with the attached tool.
The sitting comfort is not bad.
However, the strut only sticks to the leg and is not fixed, so I'm worried that it will fall on my foot when I lift it.","2026-04-23","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","RocketBlitz","This chair is great value for money especially as an entry-level product. However I must point out that there is a certain nail used to create tension in the lumbar support system which was difficult to install (took me almost as long as setting up the rest of the chair), and having padding on the arm-rests would definitely help, however everything else regarding this chair is excellent for the price.","2026-04-21","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Cole F.","There were no problems with the product, but the assembly illustrations were difficult to understand and it took time. I can't complain about this price, but...","2026-04-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Connor L.","It's easy to use.","2026-04-16","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Cora O.","Good","2026-04-15","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","SurgeWave","It's a good chair, but it's still uncomfortable to sit on; I've been using it for 7 days
I keep sliding down","2026-04-15","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","PrimeVelocity","Super comfortable. Offered to my stepson... Very happy.","2026-04-14","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","PlotTwist","The video explains that the armrest rotates and moves, but in reality, the plastic armrest simply bounces up. The condition of the reclining lever is bad, and once it is reclined and fixed, it doesn't return to its original state at all even when the lock is unlocked. I thought it was a breakdown and started contacting customer service, then it came right back. I took the trouble to assemble it, so I don't want to return it, but isn't this problem fixed??? I also have a slightly taller chair from the same brand, and that was fine.","2026-04-13","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","Daniel V. d. W.","The video explains that the armrest rotates and moves, but in reality, the plastic armrest simply bounces up. The condition of the reclining lever is bad, and once it is reclined and fixed, it doesn't return to its original state at all even when the lock is unlocked. I thought it was a breakdown and started contacting customer service, then it came right back. I took the trouble to assemble it, so I don't want to return it, but isn't this problem fixed??? I also have a slightly taller chair from the same brand, and that was fine.","2026-04-13","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","ReaderVibe","Assembly was able to be assembled smoothly without any special stumbling blocks.
Compared to the AKRACING gaming chair PRO-X, it's comfortable because your butt and thighs don't get stuffy while sitting.
The PRO-X arm can be lowered, but even when lowered to the maximum, it interferes with the keyboard slide table and the chair cannot be stored, takes up unnecessary space, and I was worried that it would get in the way even when I wasn't using the chair.
However, since the arm of this product can be raised, I feel that the advantage is that it does not interfere with the keyboard slide table and fits compactly on the table when the chair is not in use.

Since it is mesh, it is breathable and comfortable to sit on.
Since it is not artificial leather, I feel that it is an advantage that there is no need to worry about hydrolysis.
However, since it's white, I'm worried that it will stand out if it gets dirty compared to black.
Also, it probably depends on my physique, but in my case, I thought it would be more comfortable if the footrest was a little wider.
One thing I want to keep in mind is that when I used it on another PC desk, I was wondering if the arm could be raised and stored, but due to the height of the frame on the caster part, it interfered with the PC desk's undershelf, and there were times when I couldn't store the chair well.","2026-04-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","KindleFable","Good chair
The seat is not long enough, but I should have checked before buying.
1h45 of editing. Trouble with steps 6 and 12 of the instructions. The screw is broken inside but it holds up. Very comfortable","2026-04-10","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","QuoteHaven","It was a great chair with great cost performance! Also, it's easy to assemble; however, the seat surface is slightly narrow compared to taller people","2026-04-10","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","JournalRift","Top","2026-04-05","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/e86f929f-a12f-4f5f-a915-87a9ca7d2b4f.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/121404c0-abaa-4ddf-adb7-2148e20723f6.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","MemoirVista","Tedious set-up.
Many individual parts","2026-04-04","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","ShelfQuest","I've been buying new desk chairs many times since a few years ago. I finally found something I was convinced of.
It has good lower back support, so you can easily handle long hours of desk work.","2026-04-04","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","NovelGaze","Build quality, comfort, excellent lumbar support, reclins well and fit together like a dream. And this is a basic model? I find that hard to believe but apparently it is! Love it.","2026-04-03","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/d61e2088-0c82-4686-87b3-7e4f9f34de61.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/eb393372-45b6-4631-ad5a-3cca4570d0a1.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","OracleScript","Comfortable . Very sturdy and aesthetic . Can at in it for hours no problem ! Had a slight problem
With the lumber fitting but it still. A good buy well packaged onparts missing instructions clear and video on Amazon to help with a visual","2026-04-02","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","Patricia B.","Super comfortable.","2026-03-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","BellaSky","The instructions are in English, but the diagrams made assembly manageable. Some parts were difficult to understand in the instructions. In particular, some parts were already incorporated into larger components, requiring removal, and the diagrams alone weren't always clear. There were some parts that were shown in the diagrams but I couldn't find, but I decided it wasn't a big problem and proceeded to complete it, thinking it might just be my eyesight. Some of the assembly parts are heavy, so it might be quite difficult for a woman to assemble alone.
The seating comfort is good. When reclining, the armrests also tilt backward (this is due to the structure as the armrests are fixed to the backrest), which might be a matter of personal preference. (There are other types, so this is a matter of choice). The footrest is functionally fine, but it feels a bit cheap compared to the chair.","2026-03-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","TideGaze","It's comfortable to sit on and sturdy.
However, I had to make some minor adjustments to the backrest, and assembly was a bit difficult.","2026-03-17","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","VerseArchive","I assembled it right after receiving the delivery, and it took about 20 mis. The assembly process was not difficult either. Since it was a new produI was a
bit confused at first, but after actually using it, I'm much more satisfied than I thought.
When sitting, it provides a comfortable seating experience, and even wheIn sitting for a long time, you don't feel a significant burden on your baIn particular, the dual
back structure supports the back well, which is highly appreciated. It also naturally supports the back, so you feel less discomforteven when sitting for a long time.
The armrests and headrest are also adjustable, and the two reclining angles of the chair can be fixed, making it convenient to use. The designis neat
with a slight tech feel, so it fits well even when placed at home.
When family members took turns sitting, most people with differentheights said it was comfortable. In particular, it felt like it fit well een for shorter people,
and I liked that aspect.
Overall, I think it's a chair with high satisfaction relative to itsprice, and I'm likely to continue to be interested in this brand iIn the future.","2026-03-13","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/383ac9c8-7693-495a-ad85-fe62c9d6487a.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","JetSurge","Delivery is fast, the wheels are very smooth, and the quality is goodd.","2026-03-13","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","IvyFlux","I'm very satisfied with this chair because it's comfortable even when sitting for long periods, and it provides excellent support for my back and waist. If I had to mention one minor issue, it would be that the instructions for assembling the headrest were a little unclear.","2026-03-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","MomentumSurge","The chair is comfortable and I like the color","2026-03-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","KickSpark","It's fluffy and good.","2026-03-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","IgniteFlare","I purchased it for business use.
Good support for the waist area
It's socomfortable.","2026-03-12","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f8afe17d-e668-4ba5-8b5f-4cbbe52c4beb.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","MuseSpark","I think it is very comfortable especially if you sit for long hours, it has many features and it worth the price","2026-03-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","LaserBolt","It's very easy Assembly Difficulty","2026-03-12","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","AlexRiver","Assembly was smooth and I didn't encounter any particular difficulties.

Compared to the AKRACING PRO-X gaming chair, it's great that my buttocks and thighs don't get sweaty when I'm sitting in it.
With the PRO-X, the arms can be lowered, but even at their lowest setting, they interfere with the keyboard slide-out table, preventing the chair from being stored away. This was a problem because it took up unnecessary space and felt like it was getting in the way when the chair wasn't in use.
However, with this product, the arms can be raised, so they don't interfere with the keyboard slide-out table, and when the chair isn't in use, it fits compactly onto the table, which I think is a big advantage.

Because it's mesh, it's breathable and comfortable to sit in.
It's also good that it's not made of synthetic leather, so there's no need to worry about hydrolysis.
However, since it's white, dirt will be more noticeable compared to black, which might be a concern.

One thing to note is that when I used it with a different PC desk, I thought I could raise the arms and store it away, but the height of the frame around the casters interfered with the shelf under the PC desk, so I couldn't store the chair properly.","2026-03-09","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","PivotVibe","I think it is very comfortable especially if you sit for long hours, it has many features and it worth the price","2026-03-08","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","OnyxHaze","I bought it because I did a lot of desk work and my shoulders and lower back were limited.
Bottom line: Comfortable at a level I wish I had bought sooner.
The backrest has a natural S-shaped curve that gently supports your back, and the lumbar support fits your lower back firmly.

The mesh keeps you from getting stuffy and is comfortable even in summer.
The armrests can be adjusted freely in 3D, so you won't lose your posture while typing or relaxing.

I am very satisfied with the quality above the price!","2026-03-07","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","3","JiveNest","The armrests are very nice. Assembly took about an hour. I think it's good value for money.","2026-02-28","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","DaisyBloom","I was looking for a gaming chair, and although there weren't many reviews, I bought this one because it seemed good.
It took me two hours to assemble using the included hex wrench.
It's very comfortable, and the adjustable arms allow me to reach the back of my desk, making it much easier to work. I'm
very happy with my purchase.","2026-02-28","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","FionaMist","It's comfortable to sit on. I think it's good value for money.","2026-02-28","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","NovaBeam","Assembly was delayed because I was late in noticing that there was a user manual included in the box. Assembly is easier if you reverse 06 and 07 with the assembly guide. If assembled according to the guide, it will be difficult to tighten the arm fixing screws. The guide's pictures are accurate, and I don't think you'll get lost in assembling them. I also like that there are spare parts. The trouble of losing sight of and searching for small parts is reduced.","2026-02-28","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","LushFade","Thank you for your quick and courteous response.
I was able to assemble it in about 30 minutes, even if I did it alone. The mesh is comfortable to sit on, so it's not that soft, so I think a different one is better for people who like softness.
There are no problems with reclining, back, and elbows.
I got used to the operation, so I was able to lift and lower without problems, but it may take a bit of getting used to it.
Other than that, I was able to sit very comfortably, so I was able to do good shopping.","2026-02-26","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","KarmaTune","The shape is nice, and it's comfortable to sit in. Because the seat and backrest are made of mesh, it didn't feel stuffy even after sitting for a long time. My only concern is the durability of the mesh. With the discount and bonus points, I think it offers good value for money.","2026-02-22","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","SageBloom","The mesh material is breathable and cool. I think it's good value for money.
The casters are a bit stiff to rotate, and sometimes it's difficult to move it as desired.","2026-02-18","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","HannahBrook","100k overload capacity is important.
The one I used before was 75k.
The standard body type is fine, but if you have more than that, the durability will decrease.","2026-02-16","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","FableRise","I was looking for a chair to work from home and tried it out. Assembly was possible without hesitation with the included tools and instructions, and the assembly was relatively smooth. Thanks to the independent lumbar support, your posture is stable when sitting, and you don't feel tired even when working on a PC for a long time. The mesh material is breathable and doesn't get stuffy easily, which also makes a good impression. The 2D flip-up arm can be stored under a desk, making it easy to handle even in small rooms, and provides stable elbow support. The fact that quiet casters can protect the floor without worrying about sound even on flooring was helpful. What bothered me was that the seat surface felt slightly stiff at first, and that the angle adjustment of the headrest was more limited than I thought, making it difficult to fine-tune it to my preferred position. Overall, I think it's suitable for people who work at a desk for a long time or who want to use it in a space-saving manner.","2026-02-14","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","KevinDune","Purchased SIHOO B100 (white) for working from home. I was attracted to the fact that the mesh is breathable and has ergonomic equipment such as lumbar support
and headrests.
However, assembly was surprisingly difficult as a hurdle until actual use, and I also felt that the specification where the armrest is linked to the backrest divides the preferences.


1: Assembly: To be honest,
assembly was a bit difficult. I used an electric screwdriver to complete it in about an hour and a half. Even if you have experience assembling furniture in the past, this product is highly difficult.

2: The manual was slightly unkind, and I wanted it to be written a little more carefully ?There are no part
numbers listed on the screws or parts, making it difficult to understand ?There are multiple places where the screws are pretty hard to tighten, and it's tough if it's just the included hex wrench. I recommend a powerful electric screwdriver (even so, it took time) People who are not good at assembly or don't have an electric tool can stress here



It's possible to feel it.

1: Ease of use: The armrest was a type where the armrest was linked to the backrest, so there are different preferences, and the armrest is linked to the backrest.

With this specification, it is difficult to move when reclining, using the armrest as a fulcrum to push the body down, and as a result, it feels like stepping on it with your foot and knocking it down.

Until now, I've used chairs that don't have interlocking armrests, so it wasn't a good fit for me personally. I totally like this, but it's a point I want to check before
purchasing.
Also, it was nice that the casters were quiet and the sound was quiet.

2: Comfortable to sit on:
The fabric is made of mesh material so it doesn't get stuffy easily, and it seems to be comfortable to use throughout the year.
It was comfortable to sit on, and I felt that I wouldn't get tired even after sitting for a long time.","2026-02-11","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f9e87cec-6ce4-43fc-ac54-f2d32c2d2304.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","IanCrest","It's insanely comfortable to sit on. But it's really difficult to assemble. There were many things I couldn't understand even after reading the manual, so I recommend that you be prepared and work on it. Other than that, it had a reclining function, but I couldn't do it very well and it withered.
However, it's really comfortable to sit on. awesome","2026-02-10","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/65243269-9cbf-404e-b9cc-22af0a5f1561.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/b4a7b8bc-6eb2-47fd-bdee-a49a03907933.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","QuestFlair","Very comfortable to use. ??","2026-02-07","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","GeorgeRidge","This office chair is made of mesh material, making it breathable and comfortable even when sitting for long periods. The lumbar support is particularly excellent, naturally conforming to the body's arch for a comfortable fit. It helps maintain good posture, which is great.

The headrest position and angle are adjustable, allowing you to customize it to your head position and preference for a better fit. The
recline function allows you to stretch your back during breaks, which feels wonderful and helps refresh you.

I've always avoided chairs with armrests because I wanted something that would fit neatly under my desk, but this one has flip-up armrests, so it fits perfectly. I'm very happy with it.
It's a thoughtfully designed desk chair with attention to detail.","2026-02-05","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","DashGleam","When you start work at the living room desk, the freestanding lumbar support supports you along the curve of your lower back, so you feel that your back stretches naturally. The mesh material on the seat surface has just the right amount of elasticity, so even if you sit for a long time, heat won't accumulate in your butt, and it will stay smooth.

When taking a break, you can rest your head on the headrest and tilt the backrest a bit, so it's just right for closing your eyes for a while and feeling refreshed. Once the work is finished, the armrest can be flipped up and stored under the desk, so the fact that it doesn't block the room's lifestyle line is also helpful.

However, the parts had a strong presence because they were well-made, and it took a reasonable amount of time and space to complete them. If you use the included work gloves, your hands won't get dirty, but it seems good to have plenty of time to work on a holiday afternoon. Once you get through this assembly process, I really recommend it to anyone who wants comfort and breathability at home as a top priority.","2026-02-03","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","JuliaVale","I bought it at a price range of less than 200 Dollor on sale. It's a large product, so I was worried about what to do if it was difficult to use, but it's high quality and very comfortable to sit on.
At this price, this quality, Sihoo's productivity is amazing.","2026-02-01","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","4","MilesPeak","The finished design of the chair itself is good, and the size, surface tension, and reclining feel are very good.
The mesh-like surface material is thin yet very strong, has firm tension, feels reliable, and is comfortable to sit on.

However, it is really difficult to assemble.
Although there is an instruction manual, there are countless parts assigned to many ABC..., but there are so many types that are probably close to 30 types, and there are also no verbal explanations, and there are only diagrams, so there are places that are a bit difficult to understand.
Also, it simply requires a tremendous number of screws, and each process takes a tremendous amount of time, and sometimes it is difficult to understand the normal state, and there are also assembly stages that require a lot of strength because you don't know if they are stuck or not.

Additionally, there was a place where the screws didn't fit in one place on mine.
As I took the picture, it was a part on the back of the chair, and when I tried to fit it somehow, the screw got screwed.

Apart from that, I'm not familiar with chair assembly, but I have the impression that it's a level of complexity that doesn't feel too inevitable.

Other than the fact that the screws don't fit, once assembled, the chair is satisfying, but there are a few questions, including quality control, etc.","2026-01-28","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","EthanShore","The upholstery of my chair, which I'd been using at work for over 00 years, was falling apart, and I felt it had finally reached the end of its lifespan. So, I was looking for an office chair that would be comfortable even after sitting for long periods.
I was fortunate enough to have the opportunity to try this chair, and I was really looking forward to it.

Assembly was straightforward using the included tools and instructions, but it took a fair amount of time to complete due to the large number of parts. However, it's definitely possible to assemble it alone. Once completed, it feels solid and stable overall.

The recline goes up to 133 degrees, and the tension can be adjusted, allowing for fine-tuning to suit your body type and preferences. The rocking function can also be switched on and off, making it suitable for those who want to work at a fixed angle.

The casters are very quiet and moved smoothly even on hardwood floors. The fact that it doesn't make much noise when moving it is a plus, making it ideal for use in a home office environment.

The headrest is adjustable vertically, allowing you to adjust its position to suit your body type. The angle moves naturally to follow your head as you lean back, providing excellent neck support, and I felt a great sense of stability when reclining.

The armrests are flip-up, which is incredibly convenient. They can be used as elbow rests while working, and when not needed, they can be flipped up and stored under the desk, making them space-saving and ideal for limited workspaces. What

particularly impressed me was the independent lumbar support.
Its structure naturally supports the lower back and sacrum, giving you the feeling of correcting your posture the moment you sit down. It prevents the pelvis from tilting too far forward or the back from hunching, significantly reducing strain on the lower back even during long work sessions.

The mesh material is also breathable, so it doesn't get stuffy even after sitting for a long time, making it comfortable to use regardless of the season.

Overall, I felt that this office chair is well-balanced,

with high posture stability thanks to the independent lumbar support,
a wide range of reclining adjustments
, practical flip-up armrests
, a breathable mesh structure
, and a stable construction

.

For those who spend long hours at a desk, working from home, or doing a lot of PC work, I think this chair offers a well-thought-out balance of comfort and support, making it a highly satisfying choice.","2026-01-25","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","LauraGlen","I've built chairs from the SIHOO several times, so I'm used to it, but since the number of parts is large, I think it will be quite painstaking for those who assemble it for the first time.

Previously, when another model from the same manufacturer was made, there were times when the screws fell 2 or 3 degrees to the floor after a few months, probably because the screws were too tight. This time, I tightened it pretty well based on that experience, but if you are making it from now on, I recommend regular tightening.

As for sitting comfort, the independent lumbar support doesn't stick out too much and hits just the right amount, and it firmly supports your lower back. The seat surface has a pure mesh structure without urethane, so it hits the buttocks hard, yet it has excellent breathability. I'm adjusting by placing 1 cushion from above.

It doesn't have the texture of a luxury chair, but it's very easy to use because the armrest can be flipped up and stored neatly under the desk. Considering the price, I think this chair is suitable enough for actual combat.","2026-01-25","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","AuraNova","I was looking for a comfortable chair for working at home, and my first impression was very positive: it looks neat, doesn't feel bulky, and the mesh gives a light, breathable feel. After a few days of use, the lumbar support feels effective, my back gets less tired, and the mesh really helps with ventilation during long sessions. I also like the flip-up armrests for sliding the chair under the desk and the adjustable headrest for short breaks. The casters roll quietly and smoothly.
The main drawback is assembly. There are many parts, and the manual gives more general guidance than clear step-by-step instructions. I expected about 30 minutes but spent closer to 90, double-checking each stage. If you are assembled similar chairs before, it should be easier. Overall, first impressions are clearly positive.","2026-01-24","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/06c79f85-69e3-4cd2-b1c4-5acf64d77a33.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/afced11c-73d1-4521-bb4c-b26781ba9c3d.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/07e6f962-bc99-483a-8455-d78174f368bb.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","NoraQuay","It's an impressive office chair with a very clean and sophisticated look that fits into modern workspaces. Rather than pure white, the color is a calm bright gray, and it is finished in an elegant tone that softly blends in with the room's interior.

It is also very comfortable to sit on, and the mesh material used for the seat and backrest provides excellent ventilation. Since it has just the right amount of tension and elasticity, the body does not sink in too much even when sitting for a long time, and it is characteristic that it is hard to get tired from sitting. In addition, the independent lumbar support firmly supports the lower back, and it is practical to be able to make settings according to oneself, such as adjustable headrests and reclines.

As for assembly, it can be completed with only the included tools, but there are many parts and the work takes about 1 hour. The weight of the product itself is not that heavy, so it is easy to handle, but care must be taken in terms of accuracy. This time, when screwing the part that fixes the headrest, there was an incident where it became stiff along the way and did not fit until the end. There is also a risk of damage if turned forcibly, so careful work is required for individual differences and meshing of screw holes.

As for the texture of the details, it does not mean that there is a special sense of luxury, and there are aspects that are reasonable for the price, such as seeing burrs in some parts. Also, armrests are equipped as standard, but if you want to speak of desire, it seems that satisfaction will increase even more if there is expandability so that you can buy additional parts as an option.

This monopod is perfect for those who want to balance, look good and reduce the burden on the body. Although it is difficult to assemble in detail, it is one that comfortably supports desk work due to the comfort and holding feeling of the mesh that doesn't get stuffy easily.","2026-01-18","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","RiftBliss","I bought this to combat summer sweating, but I bought it in winter, so my bottom is cold.
It seems durable, and I hope it lasts a long time.","2026-01-14","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","EchoPulse","A fully functional mesh office chair that relieves the burden on your lower back caused by PC work.
It provides a comfortable feeling of use that will surprise even those who use a mesh chair for the first time.

It weighs quite a bit, but the assembly itself is easier than I thought. The manual is written in English, but since it has illustrations and numbers, it is easy to understand, and there is a great sense of accomplishment when completed. However, since the illustration has been simplified, care must be taken when distinguishing between the two sides of the part.

Since it is made of mesh fabric with excellent breathability, it is comfortable without getting stuffy even when sitting for a long time.
Headrest: The angle can be adjusted, and the head is firmly supported.
Armrest: When not in use, it can be raised upward for storage, so it doesn't get in the way when storing a chair under the desk.
Height adjustment: You can easily change to the desired height according to your own physique and height by operating the lower right handle.

It combines functionality and comfort, and is the perfect monopod for those who want to set up a working environment for a long time.","2026-01-13","","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","RubyFlare","I use a normal chair when teleworking and my lower back hurts, so I ordered one because I wanted to use a chair suitable for desk work.

It arrived in a pretty big and heavy cardboard box.
The small parts were sealed for each type, so it was easy to understand, but it was a bit difficult to assemble, probably because I'm not good at DIY.

The entire material is mesh and has good breathability, and it also has just the right amount of cushioning, so it was comfortable to sit on.
I felt that the casters were also smooth and very easy to use.","2026-01-11","https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f1965029-e4e6-4443-9328-c492824dafbc.jpg","TRUE","",""
"sihoo-b100-ergonomic-office-chair","10362607862051","5","HavenVow","I had ordered a black gaming chair as a separate product before, but no matter how much I adjusted the position of the pillow, it was a product that made my neck and shoulders hurt for some reason. So I ended up using it as my main one... even when I used it, my neck and shoulders didn't hurt, and I was able to sit very comfortably.

Since it's mesh, I was wondering what the current season would be like, but on the other hand, I thought it was good that it was breathable and could be used without worrying about odors. I've now realized that mesh fabric is better in the long run. lol","2026-01-11","","TRUE","",""
