product_handle,product_id,rating,author,body,created_at,photo_url,verified_purchase,reply,replied_at,source_note
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Monica M.,"My previous chair had me falling out of it too many times so I got this beauty. Super easy to assemble, it took me about 15-20 minutes which is saying much since I'm not the most assembly oriented. It is so comfortable and supports my lower back issues when sitting for too long. Everything works fine and even after sitting in it every day for 2 weeks straight it is still holding up. At first I didn't think I would like the mesh but now I've grown accustomed to it.",2024-11-27,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/92a66ae2-0c95-401a-a44d-864e8809ac8a.jpg,TRUE,,,sihoo.com (US) Okendo review 7d51395c-e10c-4702-9880-f1f413cb354b
sihoo-m59as-ergonomic-office-chair,10184342307107,4,kinoki r.,"I ordered this chair with high hopes. First, it came with super easy to follow, detailed instructions. Putting it together was so simple and straightforward. Second, I noticed that the parts feel sturdy and nice quality. Everything went together nicely and the chair feels durable. Lastly, this wasn't advertised as highback and while my 6'2 son is happy with it at 5'5 it is too big for me. At the lowest setting the neck hits me too high.My son likes the versatility of the neck rest. The double hinge design allows for better angling of the neck rest. He said it is comfortable and helps eliminate some fatigue. He can go longer between stretch breaks. His only complaint is he would've preferred the lumbar area to be firmer.",2024-11-27,,TRUE,,,sihoo.com (US) Okendo review 7c350a30-8352-44ea-b50b-3992afeb8071
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jeffrey J.,"The SIHOO M59AS Ergonomic Office Chair offers a comfortable and customizable seating experience. Its 3D flip armrests and headrest provide adjustable support, while the adaptive lumbar pillow ensures proper back alignment. The saddle-shaped cushion relieves pressure during long sitting periods, and the high-quality mesh promotes breathability. This chair is a solid choice for enhancing comfort and productivity in the workspace.",2024-12-01,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/b8b64a11-dd27-4fcf-88d8-306a5481b093.jpg,TRUE,,,sihoo.com (US) Okendo review 843e4a3c-b295-431b-9899-42faad4e299e
sihoo-m59as-ergonomic-office-chair,10184342307107,4,SFC,Sturdy and comfortable mesh chair. It has a nice cool feel. Solid metal base with smooth wheels. It has some good comfort overall. The seat is mesh as well. Support is decent compared to foam cushion. A foam cushion probably has better overall support.,2024-12-01,,TRUE,,,sihoo.com (US) Okendo review a87a2eab-b22a-4df1-87cf-1636da3b37cd
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Rico,This took me about 15 minutes to put together. The instructions were clear and there was extra hardware included in case you lose any. It??s nice and comfy to sit in and having the option to flip up the armrests is great. Very good quality and overall it??s a solid chair that should last.,2024-12-02,,TRUE,,,sihoo.com (US) Okendo review ec2be3bb-390e-43f9-8221-69d12ca6114d
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Alexis.F,"this office chair beats my gaming chair by an mile! it gives great overall support where the areas are needed.  the headrest is not great, depending on the angle you get no support or feels horrible.",2024-12-06,,TRUE,,,sihoo.com (US) Okendo review d63238b4-a58d-413b-9c57-db0ada720820
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Tater T.,"This lightweight easy rolling office chair is very comfortable and adjustable. It took about 15 minutes to assemble with clear instructions. The seating area of the chair is all mesh and sits comfortable. Since it is a mesh it's perfect for those people who tend to get hot or sweaty in a leather or leather-like chair. Very pleased with this chair, great product!",2024-12-13,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/807499c3-ca4e-4c0c-89c8-e1815c26a187.jpg,TRUE,,,sihoo.com (US) Okendo review a08739e0-11ef-459b-bf9d-7006803e7aa2
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jo S.,Good quality comfy easy to use,2024-12-14,,TRUE,,,sihoo.com (US) Okendo review 96def5db-8f6c-45d4-ab15-2822c5e0a35d
sihoo-m59as-ergonomic-office-chair,10184342307107,5,K m.,"I got this to replace a gaming chair that was beginning to come apart. It could not withstand a full time work schedule of use. This chair does not have the typical foam cushion seat. It has tightly stretched woven mesh. It is actually more supportive than it looks. The flip up armrests are genius! I don't have to adjust my seat height to push the chair in ever. If I could have a wishlist item, it would be adjustable back height. The lumbar support falls just short of where I really want it to be. Overall, this chair is supportive and it's unique design feels like it moves with me. So far, it's comfortable and holding up well.",2024-12-15,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/6695a0fd-a81b-48e3-8af0-52d48242c396.jpg,TRUE,,,sihoo.com (US) Okendo review b26a5098-a3b5-4775-8c33-afe8287238a7
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jenny and J.,I'm writing this review after daily driving this chair for over a month and a half now.  I'm surprisingly surprised at how good this chair feels! The mesh circulates air to your back and bottom and it keeps it cool.  Also there's support in all the right areas.  I can sit in it for hours and not feel much discomfort.  The arms are a hard plastic though so that may turn some people off but honestly most of the time my arms are near my desk so I don't use the arm rests much.  The only thing I don't like about this chair is that it does creak and crack due to a mostly plastic construction.  It's a bit of a minor complaint.  I changed wheels to better clear rubber ones to not scuff up my floor.  I think this chair is great! super comfortable and very supportive.  I am extremely pleasantly surprised given the price range.  I think buying super expensive chairs give incredibly diminishing returns in the end.  This chair really fits the bill for me.,2024-12-16,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/f763f7b9-70cb-4671-bde5-819fdcd47370.jpg,TRUE,,,sihoo.com (US) Okendo review 874e3d11-712e-419b-b7df-10e7eb04a349
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Bigboyuber,"The SIHOO M59AS Ergonomic Office Chair is an excellent choice for those seeking comfort and support during long hours at the desk. Its 3D flip armrests and 3D headrest provide customizable support, while the adjustable seat height and lumbar support ensure a perfect fit for your body. The vibrant red color adds a stylish touch to any office space. Highly recommended for its ergonomic design and adjustability!",2024-12-19,,TRUE,,,sihoo.com (US) Okendo review 1d576be7-ca4d-4404-b766-00f527c9d69b
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jinfrey,"I find this chair quite comfortable. During long work-from-home days, it's made a noticeable difference. The 3D flip armrests are clever, letting me adjust easily, whether I'm typing or taking a short rest. My back feels relieved, and I approach my work sessions with more anticipation now. I'd suggest it to anyone who prioritizes comfort and adaptability.",2024-12-27,,TRUE,,,sihoo.com (US) Okendo review 2869307b-cc9c-424c-b152-5d87d4bff87a
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jinfrey,"Surprisingly, this chair really supports me during long workdays. I've noticed how the dual back design and lumbar support align with my needs. Those armrests flip up easily, allowing for more space when necessary. It seems like this chair finally gets what sitting for hours requires. Sitting no longer feels burdensome. This is a solid choice for anyone who spends a lot of time at their desk.",2024-12-27,,TRUE,,,sihoo.com (US) Okendo review 72c9dce4-519d-4459-8f0a-b70cff7d20c4
sihoo-m59as-ergonomic-office-chair,10184342307107,5,CrazyTattooedLady,"My grandson desperately needed a new desk chair. His gaming chair fell apart and I decided (since he lives with me) to get him this chair as an early Christmas present. The second it arrived, he brought it up to his room and assembled it. Assembly was easy enough and he had it together in about 20 minutes. He loves it! He said it's more comfortable than his gaming chair. Sturdy, durable, and well made. Highly recommend.",2025-01-02,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/0c9f37da-1102-4a5f-8ec0-641e949bcffc.jpg,TRUE,,,sihoo.com (US) Okendo review 5658dc17-d2ef-440f-9ebb-5e00be0cf5d1
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Amazon C.,"This chair is so comfortable and supportive! The adjustable armrests and ergonomic design make it perfect for long hours at the desk. It was easy to assemble, and the build quality feels solid.",2025-01-05,,TRUE,,,sihoo.com (US) Okendo review 42c46332-ab8e-463b-a711-d2d8c9330dec
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Chantel S.,This ergonomic design is really functional. The height can be adjusted and is stable. Gives great back support. Comfortable sitting for long periods of time,2025-01-07,,TRUE,,,sihoo.com (US) Okendo review 44d4458a-be4b-4b3d-99fd-d2cc085d7610
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Amz,"I've been using a mesh chair for a number of years now and I've grown better attached to how airy it is, to avoid the sweat building up in the back or on the bottom during summer.  This is a great quality chair with lots of adjustment I could make and still support a 190-lb male without any problem and squeak.",2025-01-08,,TRUE,,,sihoo.com (US) Okendo review 1e162f70-46d3-4f4a-abac-9bbb7bf54ad1
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Stephanie K.,"I have wanted a mesh chair for a while, especially during hot weather. This one is a great alternative to pricier $400+ models. It was easy to assemble and offers strong ergonomic support. It may not feel as heavy-duty as high-end chairs, but for the price, it is an excellent value.",2025-01-09,,TRUE,,,sihoo.com (US) Okendo review 6ad03744-7c1d-458d-9d58-e856e876350d
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Mike B.,"The SIHOO M59AS Ergonomic Office Chair has completely changed my home office setup. The 3D flip armrests, adjustable headrest, and lumbar support are top-notch. Build quality is exceptional with smooth wheels and a sleek design. Highly recommend.",2025-01-11,,TRUE,,,sihoo.com (US) Okendo review 8e1bcbf6-6ac7-4c1e-944e-638de5073f36
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Troy,"Initial impressions were excellent. Assembly took about 25 minutes, instructions were clear, and chair is extremely comfortable. Headrest adjusts well, and flip-up armrests are convenient. Sturdy and high-quality.",2025-01-11,,TRUE,,,sihoo.com (US) Okendo review 12886d03-294b-4001-8557-ced9b7ae462b
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Leah S.,"This chair is supportive and adjustable, making it a solid choice for long hours at a desk. The lumbar support and 3D armrests help with posture, and the 3D headrest is comfortable. The seat height adjusts easily, and the chair feels sturdy. It is a little tricky to assemble, but the comfort is definitely worth the effort.",2025-01-12,,TRUE,,,sihoo.com (US) Okendo review fad08bbe-6ab8-48e9-a133-abcc050105b2
sihoo-m59as-ergonomic-office-chair,10184342307107,5,an2ny79,"This chair is not only stylish but also very comfortable. The lumbar pillows adjust automatically with your movements, offering continuous support for your lower back. The breathable mesh keeps me cool during long work hours, and the flip-up armrests are great for flexibility. Whether for work, gaming, or everyday use, this chair combines ergonomic design with sleek style.",2025-01-15,,TRUE,,,sihoo.com (US) Okendo review 562a0f6f-385c-4897-9a18-cf0a182d8b06
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Farr,"I recently got the SIHOO Ergonomic Office Chair, and I must say, it is incredibly comfortable! The design is perfect for long sitting sessions, and the armrests provide excellent support during my workdays. However, I did encounter an issue with the hydraulic pump, which does not seem to work properly. I tried taking it apart and reassembling it, but it still does not function as expected. As someone who is taller, this has made it a bit uncomfortable for long periods, since I can not adjust the chair height.

Despite the hydraulic issue, the chair is still quite comfortable, and if that was resolved, it would be a perfect fit for my needs. I would recommend it, but just be aware of potential quality control issues.",2025-01-20,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/95ab05a1-d95b-46b1-818c-92c76c4b8fe9.jpg,TRUE,,,sihoo.com (US) Okendo review 0baa62e7-775b-4d82-ba11-828dd3a69414
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Gregory K.,I was surprised by just how firm the support in this chair was without it being hard as a rock or comfortable to sit in long term.I have a desk job that often has me tied to my chairs for hours at a time. In that situation it means I need ti make sure any chair I have supports my lower back and this one does that very well.,2025-01-22,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/86b31d9a-fe7c-4c4e-a408-0248eb172631.jpg,TRUE,,,sihoo.com (US) Okendo review d7094882-6202-4146-ab71-cbcaafe44ff2
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Fleur N.,"Where do I begin? This chair is beyond a 10/10. It is comfortable, functional, and backed by outstanding customer support. Every interaction has been positive, and the chair truly delivers.",2025-01-28,,TRUE,,,sihoo.com (US) Okendo review bcd3c517-1d86-4bae-b731-9ec6dc31f7c6
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Ross T.,Love that the arms fold up so I can play instruments more easily. Great product!,2025-02-03,,TRUE,,,sihoo.com (US) Okendo review 341c237a-6b6d-4934-81f3-3e8124cfeae1
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Dale H.,"The SIHOO M59AS Ergonomic Office Chair has transformed my home office setup. Assembly was easy, taking about 20 minutes. The 3D headrest and 3D flip armrests provide exceptional support and customization. The lumbar support is firm yet comfortable, and the mesh seat keeps me cool. Highly recommended.",2025-02-16,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/8b994619-7d4c-411b-a835-935ab934f750.jpg,TRUE,,,sihoo.com (US) Okendo review a7e2283d-1d9b-4506-9672-4612b5f9636f
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Gail,"Be prepared to ask for help when bringing this box inside because it is heavy and large! There is a lot of cardboard packaging in addition to the chair itself. All hardware is included, with an extra of each piece, plus an Allen wrench for assembly. The instructions are straightforward, making assembly easy. Once put together, it is a very comfortable office chair.",2025-02-21,,TRUE,,,sihoo.com (US) Okendo review 9ff2aa96-81fa-40e9-b415-d962bb8f3e9b
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Alex S.,Easy to assemble! Nothing missing. Fast shipping.,2025-02-25,,TRUE,,,sihoo.com (US) Okendo review 36ce1fe0-de56-4eb4-807c-0900265e3a6b
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Paula,"After spending hours at my computer desk, my back and head were constantly hurting. This chair has been a game-changer. The lumbar support alone is worth the price. The wheels are convenient for gliding around the room, and the flip-up armrests save space. The height is adjustable, and the seat is well-padded. I have not had a backache in a week, and I feel so much better.",2025-03-06,,TRUE,,,sihoo.com (US) Okendo review feda57f9-5764-4015-9036-fe9a99cc8a6c
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Boyi F.,It is a great chair. I have used over 3 weeks. So far I like it a lot,2025-03-14,,TRUE,,,sihoo.com (US) Okendo review 5c694eef-6134-4e22-bd0e-e667ce6ff47f
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Anthony G.,Really confortable,2025-03-15,,TRUE,,,sihoo.com (US) Okendo review 0bde3302-0753-48a2-9394-66457c126843
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Beck N.,"After using this chair for a while, I am really happy with it. The ergonomic design makes long work sessions more comfortable, and I do not feel tired after sitting for hours.",2025-03-17,,TRUE,,,sihoo.com (US) Okendo review baef3b2a-b3e0-46e6-81b9-b9d9813bc66f
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Amazon C.,Great seat - the arm rests are not sturdiest.  Very comfortable otherwise.  Easy to assemble.,2025-03-26,,TRUE,,,sihoo.com (US) Okendo review 5622ef43-8aab-40ba-ab57-02d9e7b5b6dd
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Leslie M.,"I ordered this for my husband, who is 6 feet 3 inches tall, and it is perfect for him. Assembly was quick, and he loves the lumbar support. The armrests are great because he can flip them up when needed. Although he does not sit in it for long stretches, he finds it comfortable, and the chair seems durable.",2025-03-28,,TRUE,,,sihoo.com (US) Okendo review 7c0aa379-1d0c-48a1-944f-616ed3707cbe
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Dzo,"This chair is a perfect fit for smaller individuals. It offers full ergonomic support and high adjustability. Great materials, solid comfort, and excellent build quality.",2025-03-30,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/e78c15c4-bb15-4235-9f83-65e034b731d4.jpg,TRUE,,,sihoo.com (US) Okendo review 9a329535-7b38-40bc-99f3-8f9c3fbc37c3
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Brandi M. L.,"This chair is really nice. It was not too difficult to assemble, with all hardware clearly marked and separated. The instructions were decent, but not perfect. The chair is a bit firm, but I noticed that my lower back did not hurt after sitting in it all day. The adjustable headrest is a great feature, and the seat height is also easily adjustable. The armrests can flip up out of the way, making it easier to push the chair under the desk or to not use them at all. Overall, I definitely prefer this chair over my old one. I would recommend it.",2025-03-30,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/55c213ed-b1d6-49b2-9647-4aa2841e1388.jpg,TRUE,,,sihoo.com (US) Okendo review f5eed536-abc6-48d1-8c9f-db37453970d0
sihoo-m59as-ergonomic-office-chair,10184342307107,5,human X.,"The chair design is very ergonomic. The lumbar support is excellent, and the backrest curve fits my spine perfectly, ensuring a comfortable sitting posture. What I love most is the 3D armrests and headrest. Both are adjustable in terms of angle and height, so you can find the ideal position for your sitting posture. The large seat gives plenty of room for comfort, and I do not feel cramped even after sitting for extended periods. This chair has made long work sessions much more comfortable.",2025-04-04,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/fe5c3efb-2b0a-4b7a-ad0d-037c9f318573.jpg,TRUE,,,sihoo.com (US) Okendo review 81c20908-0e3b-4164-bb4e-73928103baa5
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Hao C.,great chair great support great price,2025-04-08,,TRUE,,,sihoo.com (US) Okendo review bb7ac9dc-d7d2-4366-b919-81377bc551af
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Hublet a. W.,"I have built many office chairs this year and this is by far the best. Supports weight well, assembly is intuitive, and joints and flipping mechanisms are well-executed. The chair is very comfortable and ideal for larger users.",2025-05-14,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/fd0ec374-b630-46ba-96a5-583357aa749f.jpg,TRUE,,,sihoo.com (US) Okendo review 4655b39b-aed4-4161-b375-6a59a2086b7a
sihoo-m59as-ergonomic-office-chair,10184342307107,5,john m.,"After three days of use, the chair is incredibly comfortable. Mesh is durable and adjustments are easy. Headrest could move forward or backward for better support but overall very satisfied.",2025-06-15,,TRUE,,,sihoo.com (US) Okendo review fe009557-1a2e-4b30-8250-45e3fe092ed2
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Amazon c.,"Good chair for home office
Reviewed in the United States on April 27, 2025

The chair is easy to assemble, made with good materials, and after a couple of months of use, we haven’t had any issues. The only thing that could be improved is the wheels, as they can get a bit stiff on certain surfaces, but overall, it’s a very solid chair.Keep in mind it’s a bit heavy, but that just means it should be able to handle most people without a problem!!",2025-08-21,,,,,sihoo.com (US) Okendo review a3d64e97-c85f-46a5-9640-873dfd31c1bd
sihoo-m59as-ergonomic-office-chair,10184342307107,5,J s.,"Great Chair
You need look no farther for a comfortable, long-lasting, and adjustable office chair that will increase your comfort and productivity. After a few months of use, I can genuinely say that this chair was well worth the investment. This is a great option whether you're working from home, in the office, or simply need a cozy chair for your study space!",2025-08-21,,,,,sihoo.com (US) Okendo review 3eb18102-9d09-46bb-ab9e-bfb7ae2b4c10
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Keith,"Great value, very comfortable for older gamer, with lower back issues.
I'm very happy with this purchase, and I'm surprised at how much I enjoy this chair. The chair has corrected my posture while I'm doing office work and gaming. The lumbar support is perfect and has eliminated the lower back pain I had with my previous chair. The firmer seat cushion has helped alleviate fatigue when sitting for extended periods.",2025-08-21,"https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/3835ad19-0423-4f48-b1e7-a6af10101b0b.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/30ee1e9e-c228-4f83-a7bc-027aa4cd603f.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/bbbb0264-1dd3-4200-bf84-df178e7b623b.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/1f4e6c9d-05fd-4acc-bbbe-e0780c079d78.jpg",,,,sihoo.com (US) Okendo review f92341a5-6079-4553-ba08-b52f896e3063
sihoo-m59as-ergonomic-office-chair,10184342307107,4,David,"Decent chair for the money
It's a pretty decent chair for the price. The lumbar support isn't as strong as I'd like but otherwise it's pretty comfortable. I wish the headrest could be rotated all the way back to get it out of the way and I wish the lumbar was more effective.",2025-08-29,,TRUE,,,sihoo.com (US) Okendo review a18f8056-98d0-4293-961a-9e98de62a4e0
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Farr,The 3D headrest and lumbar support help maintain excellent posture. Flip-up armrests are easy to adjust. The mesh back is breathable and the seat is supportive. Definitely an upgrade.,2025-08-31,,TRUE,,,sihoo.com (US) Okendo review 4548d01f-9446-4d6a-a87a-c54b537dc7b5
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Andrei,Great chair in every point of view when it comes to confort and materials EXCEPT for one thing… the headrest can’t  be stretched way back or rotated 180 for when you want to lean your head back and lay low. It will always push your head forward unless you remove it and put it back on when you want to have a straight position which is not very practical in a conference. It is almost perfect,2025-09-04,,TRUE,,,sihoo.com (US) Okendo review 56e07db8-59a1-418d-abaa-642ab23f28cf
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Christina,"Shipping was super fast and the chair was easy to put together. So far it is comfortable. The only negative in my mind is that the lumbar support is not adjustable as I need support a little higher up. That was fixable by buying a lumbar pillow, but I was hoping to not have to do that.",2025-09-08,,,,,sihoo.com (US) Okendo review 4d5a7a8b-ae62-4bd7-bc36-2cff0dce76d8
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jesse,"Outstanding Comfort & Support – Beats My Old Haworth Chair by a Mile!
I purchased this Sihoo Ergonomic Office Chair after a recent back injury that’s forced me to spend more time sitting, and I’m genuinely impressed. From day one, the comfort and support have made a noticeable difference in my posture and pain levels.I had a few concerns after assembling it, but I reached out to the seller and was met with quick, helpful, and informative customer service. something I really appreciated.For context, I previously used a Haworth Improv HE chair for over 10 years, and this new Sihoo chair easily outperforms it in every way. My girlfriend has a True Innovations ergonomic chair from Costco in a similar price range, and while I initially liked hers, we both agree the Sihoo chair is far superior. The adjustable lumbar support is a standout feature, it offers much better customization for different body types and sitting styles. Another huge plus: the breathable mesh back and seat. I tend to sweat easily, especially when seated for long periods, and the mesh design keeps things cool and comfortable throughout the day. Highly recommend this chair to anyone dealing with back issues or looking to upgrade their home office setup. Excellent value for the price!",2025-09-16,"https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/63dd64a8-43bc-44af-b146-cec12156e856.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/54cf0587-c752-44bc-a850-bff76b30f97c.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/6021364d-f7b7-4feb-bb05-561f1a348bb8.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/16c20468-883d-40d6-afd5-c99064c1152c.jpg",,,,sihoo.com (US) Okendo review 4b11126e-d578-45ea-baef-34bcce6437a9
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Kristin L.,"Nice desk chair
Well made, durable and sturdy. Supportive and comfortable. Breathable material. Easy to assemble. Priced a little high in my opinion but the chair is a great chair.",2025-09-25,"https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/22ae95d0-05ca-4968-8fc9-f81b11e7b46e.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/a7a1a025-6a9d-4064-b3b3-2c9ad085cf0f.jpg,https://media-dynamic.okendo.io/images/eb1bc8c6-9e12-4255-bc70-775461000354/31a9eac7-da8f-444f-b43c-e4482a7ab808.jpg",,,,sihoo.com (US) Okendo review 5bdf8ae0-a29a-4d88-a8aa-01418e9b312d
sihoo-m59as-ergonomic-office-chair,10184342307107,4,Dean,good build quality but they advertised it as appropriate for shorter people. it's not.,2025-09-26,,,,,sihoo.com (US) Okendo review 269b4475-84fb-4c39-946e-62ab7088a568
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Steven V.,"Excellent chair at an excellent price
I work from home and had been thinking of getting a real office chair for my kitchen table desk. A YouTube ad for this product got me thinking it was about time to buy one. The built-in lumbar support, a head rest that stuck way out enough compared to other office chairs I had looked at, and the sale price in the ad compelled me to actually buy this one, hoping I didn't later have buyer's remorse. And I have not. The unit was incredibly easy to assemble with the instructions and provided tool. The parts were packaged with incredibly efficiency as there was only one small cardboard spacer for what little unused space there was in the box. The package even included a pair of cotton gloves which I didn't need as I didn't get dirty from the assembly. But still, nice touch. The rollers are nice enough to my floor that I didn't bother getting a floor mat. I wish the lumbar support was a little more aggressive, and that the head rest pushed out a couple of more inches, but these are both still good enough for the price I paid for this chair. I've been using it for a month and have no real complaints.",2025-10-02,,TRUE,,,sihoo.com (US) Okendo review 0eb6da0b-42be-4324-bcd2-93935c8a41db
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Hope,"Pretty good worth the money
It’s a pretty good chair a better upgrade from my previous one that gave me a lot of back pain especially if im sitting for hours playing games. It is pretty comfortable. Everything is exactly to the measurements well not that im complaining.",2025-10-20,,,,,sihoo.com (US) Okendo review e0bef3e5-a773-45a1-891a-7bbdd02baf92
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Vincent,"At first, this chair seemed like a solid purchase. It was comfortable, and everything appeared sturdy. However, within just a few days, the backrest started to come loose, making the chair increasingly uncomfortable to sit in. The support simply isn't there anymore, and it feels like it's only a matter of time before it completely falls apart. For the price, I expected much better durability. If you're looking for something long-lasting, I'd recommend exploring other options.",2025-10-21,,TRUE,,,sihoo.com (US) Okendo review 1744a439-d10c-4479-9992-ab6ae4e20dea
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Anastasiia,"My son absolutely loves this chair. He finds it very comfortable and often spends hours sitting in it while studying or using his computer, without complaining about discomfort or back pain.",2025-10-26,,TRUE,,,sihoo.com (US) Okendo review ce07092a-4dff-4e2a-b6a5-12c81b0a5f5c
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Jose,"This chair feels like a great find. It is comfortable, affordable, and very easy to clean, which makes it ideal for daily use. It honestly feels like a jackpot for my back and neck support.",2025-11-01,,TRUE,,,sihoo.com (US) Okendo review 56fca426-efa4-4bc3-821d-e53c77940895
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Craig,"The Sihoo M59AS was very straightforward to assemble thanks to clear and easy-to-follow instructions. The chair itself is extremely comfortable, with supportive back and head areas and breathable mesh seating that makes it the best chair I have owned so far for the price.",2025-11-02,,TRUE,,,sihoo.com (US) Okendo review 0c84c032-2461-4ab0-88a9-20968fa258ca
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Celia,"I love this chair overall. Delivery was fast, packaging was secure, and after just a short time of use, my back already feels noticeably better compared to my old office chair.",2025-11-07,,TRUE,,,sihoo.com (US) Okendo review 70805da9-7ff2-4fa5-86c3-cc509c0df296
sihoo-m59as-ergonomic-office-chair,10184342307107,5,nekane,"The chair is genuinely comfortable, especially the backrest and breathable mesh seat. The airflow helps keep things cool during long work hours, while still providing enough support to maintain a good sitting posture.",2025-11-09,,TRUE,,,sihoo.com (US) Okendo review 29ff097a-ff2d-479c-bfd8-df9ad7057aee
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Axelle,"While the assembly took a moment to get right, the final result is well worth it! This chair is flexible, high-quality, and a absolute pleasure to sit on every day.",2025-11-13,,TRUE,,,sihoo.com (US) Okendo review 07f43000-6e31-4c2c-ab25-8128199269d5
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Aljoscha,"I really like the design of this chair. It looks clean and modern without being flashy, and it is very functional for everyday office tasks, whether working from home or studying for long hours.",2025-11-17,,TRUE,,,sihoo.com (US) Okendo review 91be670a-449e-4bd3-9571-982f19117a67
sihoo-m59as-ergonomic-office-chair,10184342307107,5,Marin,"This is a very good office chair that delivers an excellent seating experience. The recline function is smooth and relaxing, allowing short breaks without fully leaving the desk.",2025-11-21,,TRUE,,,sihoo.com (US) Okendo review 1f3db2fd-04fc-4f9f-ae19-bf1caed0681c
